date,is_christian_holiday,is_jewish_holiday,is_muslim_holiday,is_chinese_holiday
1922-10-05,0,0,0,1
1922-10-28,0,0,0,1
1922-11-01,1,0,0,0
1922-11-02,1,0,0,0
1922-12-08,1,0,0,0
1922-12-22,0,0,0,1
1922-12-25,1,0,0,0
1922-12-26,1,0,0,0
1922-12-28,1,0,0,0
1923-01-01,1,0,0,0
1923-01-06,1,0,0,0
1923-01-24,0,0,0,1
1923-02-02,1,0,0,0
1923-02-08,0,0,0,1
1923-02-14,1,0,0,0
1923-02-16,0,0,0,1
1923-03-02,0,0,0,1
1923-03-19,1,0,0,0
1923-03-25,1,0,0,0
1923-03-29,1,0,0,0
1923-03-30,1,0,0,0
1923-04-01,1,0,0,0
1923-04-02,1,0,0,0
1923-04-06,0,0,0,1
1923-04-08,1,0,0,0
1923-05-10,1,0,0,0
1923-05-20,1,0,0,0
1923-05-21,1,0,0,0
1923-05-27,1,0,0,0
1923-05-31,1,0,0,0
1923-06-08,1,0,0,0
1923-06-18,0,0,0,1
1923-06-24,1,0,0,0
1923-06-29,1,0,0,0
1923-08-06,1,0,0,0
1923-08-15,1,0,0,0
1923-08-18,0,0,0,1
1923-08-26,0,0,0,1
1923-09-08,1,0,0,0
1923-09-14,1,0,0,0
1923-09-25,0,0,0,1
1923-10-18,0,0,0,1
1923-11-01,1,0,0,0
1923-11-02,1,0,0,0
1923-12-08,1,0,0,0
1923-12-23,0,0,0,1
1923-12-25,1,0,0,0
1923-12-26,1,0,0,0
1923-12-28,1,0,0,0
1924-01-01,1,0,0,0
1924-01-06,1,0,0,0
1924-01-13,0,0,0,1
1924-01-28,0,0,0,1
1924-02-02,1,0,0,0
1924-02-05,0,0,0,1
1924-02-19,0,0,0,1
1924-03-05,1,0,0,0
1924-03-19,1,0,0,0
1924-03-25,1,0,0,0
1924-04-05,0,0,0,1
1924-04-13,1,0,0,0
1924-04-17,1,0,0,0
1924-04-18,1,0,0,0
1924-04-20,1,0,0,0
1924-04-21,1,0,0,0
1924-04-27,1,0,0,0
1924-05-29,1,0,0,0
1924-06-06,0,0,0,1
1924-06-08,1,0,0,0
1924-06-09,1,0,0,0
1924-06-15,1,0,0,0
1924-06-19,1,0,0,0
1924-06-24,1,0,0,0
1924-06-27,1,0,0,0
1924-06-29,1,0,0,0
1924-08-06,1,0,0,0
1924-08-07,0,0,0,1
1924-08-15,1,0,0,1
1924-09-08,1,0,0,0
1924-09-13,0,0,0,1
1924-09-14,1,0,0,0
1924-10-07,0,0,0,1
1924-11-01,1,0,0,0
1924-11-02,1,0,0,0
1924-12-08,1,0,0,0
1924-12-22,0,0,0,1
1924-12-25,1,0,0,0
1924-12-26,1,0,0,0
1924-12-28,1,0,0,0
1925-01-01,1,0,0,0
1925-01-02,0,0,0,1
1925-01-06,1,0,0,0
1925-01-17,0,0,0,1
1925-01-24,0,0,0,1
1925-02-02,1,0,0,0
1925-02-07,0,0,0,1
1925-02-25,1,0,0,0
1925-03-19,1,0,0,0
1925-03-25,1,0,0,0
1925-04-05,1,0,0,1
1925-04-09,1,0,0,0
1925-04-10,1,0,0,0
1925-04-12,1,0,0,0
1925-04-13,1,0,0,0
1925-04-19,1,0,0,0
1925-04-24,0,0,1,0
1925-04-25,0,0,1,0
1925-04-26,0,0,1,0
1925-04-27,0,0,1,0
1925-04-28,0,0,1,0
1925-05-21,1,0,0,0
1925-05-31,1,0,0,0
1925-06-01,1,0,0,0
1925-06-07,1,0,0,0
1925-06-11,1,0,0,0
1925-06-19,1,0,0,0
1925-06-24,1,0,0,0
1925-06-25,0,0,0,1
1925-06-29,1,0,0,0
1925-07-01,0,0,1,0
1925-07-02,0,0,1,0
1925-07-03,0,0,1,0
1925-07-04,0,0,1,0
1925-07-05,0,0,1,0
1925-07-06,0,0,1,0
1925-08-06,1,0,0,0
1925-08-15,1,0,0,0
1925-08-25,0,0,0,1
1925-09-02,0,0,0,1
1925-09-08,1,0,0,0
1925-09-14,1,0,0,0
1925-10-02,0,0,0,1
1925-10-26,0,0,0,1
1925-11-01,1,0,0,0
1925-11-02,1,0,0,0
1925-12-08,1,0,0,0
1925-12-22,0,0,0,1
1925-12-25,1,0,0,0
1925-12-26,1,0,0,0
1925-12-28,1,0,0,0
1926-01-01,1,0,0,0
1926-01-06,1,0,0,0
1926-01-21,0,0,0,1
1926-02-02,1,0,0,0
1926-02-05,0,0,0,1
1926-02-13,0,0,0,1
1926-02-17,1,0,0,0
1926-02-27,0,0,0,1
1926-03-19,1,0,0,0
1926-03-25,1,0,0,0
1926-03-28,1,0,0,0
1926-04-01,1,0,0,0
1926-04-02,1,0,0,0
1926-04-04,1,0,0,0
1926-04-05,1,0,0,1
1926-04-11,1,0,0,0
1926-04-13,0,0,1,0
1926-04-14,0,0,1,0
1926-04-15,0,0,1,0
1926-04-16,0,0,1,0
1926-04-17,0,0,1,0
1926-04-18,0,0,1,0
1926-05-13,1,0,0,0
1926-05-23,1,0,0,0
1926-05-24,1,0,0,0
1926-05-30,1,0,0,0
1926-06-03,1,0,0,0
1926-06-11,1,0,0,0
1926-06-14,0,0,0,1
1926-06-20,0,0,1,0
1926-06-21,0,0,1,0
1926-06-22,0,0,1,0
1926-06-23,0,0,1,0
1926-06-24,1,0,0,0
1926-06-29,1,0,0,0
1926-08-06,1,0,0,0
1926-08-14,0,0,0,1
1926-08-15,1,0,0,0
1926-08-22,0,0,0,1
1926-09-08,1,0,0,0
1926-09-14,1,0,0,0
1926-09-21,0,0,0,1
1926-10-15,0,0,0,1
1926-11-01,1,0,0,0
1926-11-02,1,0,0,0
1926-12-08,1,0,0,0
1926-12-22,0,0,0,1
1926-12-25,1,0,0,0
1926-12-26,1,0,0,0
1926-12-28,1,0,0,0
1927-01-01,1,0,0,0
1927-01-06,1,0,0,0
1927-01-11,0,0,0,1
1927-01-26,0,0,0,1
1927-02-02,1,0,0,1
1927-02-16,0,0,0,1
1927-03-02,1,0,0,0
1927-03-19,1,0,0,0
1927-03-25,1,0,0,0
1927-04-02,0,0,1,0
1927-04-03,0,0,1,0
1927-04-04,0,0,1,0
1927-04-05,0,0,1,0
1927-04-06,0,0,0,1
1927-04-10,1,0,0,0
1927-04-14,1,0,0,0
1927-04-15,1,0,0,0
1927-04-17,1,0,0,0
1927-04-18,1,0,0,0
1927-04-24,1,0,0,0
1927-05-26,1,0,0,0
1927-06-04,0,0,0,1
1927-06-05,1,0,0,0
1927-06-06,1,0,0,0
1927-06-09,0,0,1,0
1927-06-10,0,0,1,0
1927-06-11,0,0,1,0
1927-06-12,1,0,1,0
1927-06-13,0,0,1,0
1927-06-14,0,0,1,0
1927-06-16,1,0,0,0
1927-06-24,1,0,0,0
1927-06-29,1,0,0,0
1927-08-04,0,0,0,1
1927-08-06,1,0,0,0
1927-08-12,0,0,0,1
1927-08-15,1,0,0,0
1927-09-08,1,0,0,0
1927-09-10,0,0,0,1
1927-09-14,1,0,0,0
1927-10-04,0,0,0,1
1927-11-01,1,0,0,0
1927-11-02,1,0,0,0
1927-12-08,1,0,0,0
1927-12-23,0,0,0,1
1927-12-25,1,0,0,0
1927-12-26,1,0,0,0
1927-12-28,1,0,0,0
1927-12-31,0,0,0,1
1928-01-01,1,0,0,0
1928-01-06,1,0,0,0
1928-01-15,0,0,0,1
1928-01-23,0,0,0,1
1928-02-02,1,0,0,0
1928-02-06,0,0,0,1
1928-02-22,1,0,0,0
1928-03-19,1,0,0,0
1928-03-22,0,0,1,0
1928-03-23,0,0,1,0
1928-03-24,0,0,1,0
1928-03-25,1,0,1,0
1928-03-26,0,0,1,0
1928-03-27,0,0,1,0
1928-04-01,1,0,0,0
1928-04-05,1,0,0,1
1928-04-06,1,0,0,0
1928-04-08,1,0,0,0
1928-04-09,1,0,0,0
1928-04-15,1,0,0,0
1928-05-17,1,0,0,0
1928-05-27,1,0,0,0
1928-05-28,1,0,0,0
1928-05-29,0,0,1,0
1928-05-30,0,0,1,0
1928-05-31,0,0,1,0
1928-06-01,0,0,1,0
1928-06-02,0,0,1,0
1928-06-03,1,0,1,0
1928-06-07,1,0,0,0
1928-06-15,1,0,0,0
1928-06-22,0,0,0,1
1928-06-24,1,0,0,0
1928-06-29,1,0,0,0
1928-08-06,1,0,0,0
1928-08-15,1,0,0,0
1928-08-21,0,0,0,1
1928-08-29,0,0,0,1
1928-09-08,1,0,0,0
1928-09-14,1,0,0,0
1928-09-28,0,0,0,1
1928-10-21,0,0,0,1
1928-11-01,1,0,0,0
1928-11-02,1,0,0,0
1928-12-08,1,0,0,0
1928-12-22,0,0,0,1
1928-12-25,1,0,0,0
1928-12-26,1,0,0,0
1928-12-28,1,0,0,0
1929-01-01,1,0,0,0
1929-01-06,1,0,0,0
1929-01-18,0,0,0,1
1929-02-02,1,0,0,1
1929-02-10,0,0,0,1
1929-02-13,1,0,0,0
1929-02-24,0,0,0,1
1929-03-11,0,0,1,0
1929-03-12,0,0,1,0
1929-03-13,0,0,1,0
1929-03-14,0,0,1,0
1929-03-16,0,0,1,0
1929-03-19,1,0,0,0
1929-03-24,1,0,0,0
1929-03-25,1,0,0,0
1929-03-28,1,0,0,0
1929-03-29,1,0,0,0
1929-03-31,1,0,0,0
1929-04-01,1,0,0,0
1929-04-05,0,0,0,1
1929-04-07,1,0,0,0
1929-05-09,1,0,0,0
1929-05-18,0,0,1,0
1929-05-19,1,0,1,0
1929-05-20,1,0,1,0
1929-05-21,0,0,1,0
1929-05-26,1,0,0,0
1929-05-30,1,0,0,0
1929-06-07,1,0,0,0
1929-06-11,0,0,0,1
1929-06-24,1,0,0,0
1929-06-29,1,0,0,0
1929-08-06,1,0,0,0
1929-08-11,0,0,0,1
1929-08-15,1,0,0,0
1929-08-19,0,0,0,1
1929-09-08,1,0,0,0
1929-09-14,1,0,0,0
1929-09-17,0,0,0,1
1929-10-11,0,0,0,1
1929-11-01,1,0,0,0
1929-11-02,1,0,0,0
1929-12-08,1,0,0,0
1929-12-22,0,0,0,1
1929-12-25,1,0,0,0
1929-12-26,1,0,0,0
1929-12-28,1,0,0,0
1930-01-01,1,0,0,0
1930-01-06,1,0,0,0
1930-01-07,0,0,0,1
1930-01-22,0,0,0,1
1930-01-30,0,0,0,1
1930-02-02,1,0,0,0
1930-02-13,0,0,0,1
1930-03-01,0,0,1,0
1930-03-02,0,0,1,0
1930-03-03,0,0,1,0
1930-03-04,0,0,1,0
1930-03-05,1,0,0,0
1930-03-19,1,0,0,0
1930-03-25,1,0,0,0
1930-04-05,0,0,0,1
1930-04-13,1,0,0,0
1930-04-17,1,0,0,0
1930-04-18,1,0,0,0
1930-04-20,1,0,0,0
1930-04-21,1,0,0,0
1930-04-27,1,0,0,0
1930-05-08,0,0,1,0
1930-05-09,0,0,1,0
1930-05-10,0,0,1,0
1930-05-11,0,0,1,0
1930-05-12,0,0,1,0
1930-05-13,0,0,1,0
1930-05-29,1,0,0,0
1930-06-01,0,0,0,1
1930-06-08,1,0,0,0
1930-06-09,1,0,0,0
1930-06-15,1,0,0,0
1930-06-19,1,0,0,0
1930-06-24,1,0,0,0
1930-06-27,1,0,0,0
1930-06-29,1,0,0,0
1930-08-06,1,0,0,0
1930-08-15,1,0,0,0
1930-08-30,0,0,0,1
1930-09-07,0,0,0,1
1930-09-08,1,0,0,0
1930-09-14,1,0,0,0
1930-10-06,0,0,0,1
1930-10-30,0,0,0,1
1930-11-01,1,0,0,0
1930-11-02,1,0,0,0
1930-12-08,1,0,0,0
1930-12-22,0,0,0,1
1930-12-25,1,0,0,0
1930-12-26,1,0,0,0
1930-12-28,1,0,0,0
1931-01-01,1,0,0,0
1931-01-06,1,0,0,0
1931-01-26,0,0,0,1
1931-02-02,1,0,0,0
1931-02-10,0,0,0,1
1931-02-17,0,0,0,1
1931-02-18,1,0,1,0
1931-02-19,0,0,1,0
1931-02-20,0,0,1,0
1931-02-21,0,0,1,0
1931-02-22,0,0,1,0
1931-02-23,0,0,1,0
1931-03-03,0,0,0,1
1931-03-19,1,0,0,0
1931-03-25,1,0,0,0
1931-03-29,1,0,0,0
1931-04-02,1,0,0,0
1931-04-03,1,0,0,0
1931-04-05,1,0,0,0
1931-04-06,1,0,0,1
1931-04-12,1,0,0,0
1931-04-27,0,0,1,0
1931-04-28,0,0,1,0
1931-04-29,0,0,1,0
1931-04-30,0,0,1,0
1931-05-02,0,0,1,0
1931-05-14,1,0,0,0
1931-05-24,1,0,0,0
1931-05-25,1,0,0,0
1931-05-31,1,0,0,0
1931-06-04,1,0,0,0
1931-06-12,1,0,0,0
1931-06-20,0,0,0,1
1931-06-24,1,0,0,0
1931-06-29,1,0,0,0
1931-08-06,1,0,0,0
1931-08-15,1,0,0,0
1931-08-20,0,0,0,1
1931-08-28,0,0,0,1
1931-09-08,1,0,0,0
1931-09-14,1,0,0,0
1931-09-26,0,0,0,1
1931-10-19,0,0,0,1
1931-11-01,1,0,0,0
1931-11-02,1,0,0,0
1931-12-08,1,0,0,0
1931-12-23,0,0,0,1
1931-12-25,1,0,0,0
1931-12-26,1,0,0,0
1931-12-28,1,0,0,0
1932-01-01,1,0,0,0
1932-01-06,1,0,0,0
1932-01-15,0,0,0,1
1932-01-30,0,0,0,1
1932-02-02,1,0,0,0
1932-02-06,0,0,0,1
1932-02-07,0,0,1,0
1932-02-08,0,0,1,0
1932-02-09,0,0,1,0
1932-02-10,1,0,1,0
1932-02-20,0,0,0,1
1932-03-19,1,0,0,0
1932-03-20,1,0,0,0
1932-03-24,1,0,0,0
1932-03-25,1,0,0,0
1932-03-27,1,0,0,0
1932-03-28,1,0,0,0
1932-04-03,1,0,0,0
1932-04-05,0,0,0,1
1932-04-15,0,0,1,0
1932-04-16,0,0,1,0
1932-04-17,0,0,1,0
1932-04-18,0,0,1,0
1932-04-19,0,0,1,0
1932-05-05,1,0,0,0
1932-05-15,1,0,0,0
1932-05-16,1,0,0,0
1932-05-22,1,0,0,0
1932-05-26,1,0,0,0
1932-06-03,1,0,0,0
1932-06-08,0,0,0,1
1932-06-24,1,0,0,0
1932-06-29,1,0,0,0
1932-08-06,1,0,0,0
1932-08-08,0,0,0,1
1932-08-15,1,0,0,0
1932-08-16,0,0,0,1
1932-09-08,1,0,0,0
1932-09-14,1,0,0,0
1932-09-15,0,0,0,1
1932-10-08,0,0,0,1
1932-11-01,1,0,0,0
1932-11-02,1,0,0,0
1932-12-08,1,0,0,0
1932-12-22,0,0,0,1
1932-12-25,1,0,0,0
1932-12-26,1,0,0,0
1932-12-28,1,0,0,0
1933-01-01,1,0,0,0
1933-01-03,0,0,0,1
1933-01-06,1,0,0,0
1933-01-18,0,0,0,1
1933-01-26,0,0,1,1
1933-01-27,0,0,1,0
1933-01-28,0,0,1,0
1933-01-29,0,0,1,0
1933-01-30,0,0,1,0
1933-01-31,0,0,1,0
1933-02-02,1,0,0,0
1933-02-09,0,0,0,1
1933-03-01,1,0,0,0
1933-03-19,1,0,0,0
1933-03-25,1,0,0,0
1933-04-04,0,0,1,0
1933-04-05,0,0,1,1
1933-04-06,0,0,1,0
1933-04-07,0,0,1,0
1933-04-08,0,0,1,0
1933-04-09,1,0,1,0
1933-04-13,1,0,0,0
1933-04-14,1,0,0,0
1933-04-16,1,0,0,0
1933-04-17,1,0,0,0
1933-04-23,1,0,0,0
1933-05-25,1,0,0,0
1933-05-28,0,0,0,1
1933-06-04,1,0,0,0
1933-06-05,1,0,0,0
1933-06-11,1,0,0,0
1933-06-15,1,0,0,0
1933-06-23,1,0,0,0
1933-06-24,1,0,0,0
1933-06-29,1,0,0,0
1933-08-06,1,0,0,0
1933-08-15,1,0,0,0
1933-08-27,0,0,0,1
1933-09-04,0,0,0,1
1933-09-08,1,0,0,0
1933-09-14,1,0,0,0
1933-10-04,0,0,0,1
1933-10-27,0,0,0,1
1933-11-01,1,0,0,0
1933-11-02,1,0,0,0
1933-12-08,1,0,0,0
1933-12-22,0,0,0,1
1933-12-25,1,0,0,0
1933-12-26,1,0,0,0
1933-12-28,1,0,0,0
1934-01-01,1,0,0,0
1934-01-06,1,0,0,0
1934-01-16,0,0,1,0
1934-01-17,0,0,1,0
1934-01-18,0,0,1,0
1934-01-19,0,0,1,0
1934-01-20,0,0,1,0
1934-01-21,0,0,1,0
1934-01-22,0,0,0,1
1934-02-02,1,0,0,0
1934-02-06,0,0,0,1
1934-02-14,1,0,0,1
1934-02-28,0,0,0,1
1934-03-19,1,0,0,0
1934-03-25,1,0,1,0
1934-03-26,0,0,1,0
1934-03-27,0,0,1,0
1934-03-28,0,0,1,0
1934-03-29,1,0,0,0
1934-03-30,1,0,0,0
1934-04-01,1,0,0,0
1934-04-02,1,0,0,0
1934-04-05,0,0,0,1
1934-04-08,1,0,0,0
1934-05-10,1,0,0,0
1934-05-20,1,0,0,0
1934-05-21,1,0,0,0
1934-05-27,1,0,0,0
1934-05-31,1,0,0,0
1934-06-08,1,0,0,0
1934-06-16,0,0,0,1
1934-06-24,1,0,0,0
1934-06-29,1,0,0,0
1934-08-06,1,0,0,0
1934-08-15,1,0,0,0
1934-08-16,0,0,0,1
1934-08-24,0,0,0,1
1934-09-08,1,0,0,0
1934-09-14,1,0,0,0
1934-09-23,0,0,0,1
1934-10-16,0,0,0,1
1934-11-01,1,0,0,0
1934-11-02,1,0,0,0
1934-12-08,1,0,0,0
1934-12-22,0,0,0,1
1934-12-25,1,0,0,0
1934-12-26,1,0,0,0
1934-12-28,1,0,0,0
1935-01-01,1,0,0,0
1935-01-06,1,0,1,0
1935-01-07,0,0,1,0
1935-01-08,0,0,1,0
1935-01-09,0,0,1,0
1935-01-12,0,0,0,1
1935-01-27,0,0,0,1
1935-02-02,1,0,0,0
1935-02-04,0,0,0,1
1935-02-18,0,0,0,1
1935-03-06,1,0,0,0
1935-03-14,0,0,1,0
1935-03-15,0,0,1,0
1935-03-16,0,0,1,0
1935-03-17,0,0,1,0
1935-03-18,0,0,1,0
1935-03-19,1,0,1,0
1935-03-25,1,0,0,0
1935-04-06,0,0,0,1
1935-04-14,1,0,0,0
1935-04-18,1,0,0,0
1935-04-19,1,0,0,0
1935-04-21,1,0,0,0
1935-04-22,1,0,0,0
1935-04-28,1,0,0,0
1935-05-30,1,0,0,0
1935-06-05,0,0,0,1
1935-06-09,1,0,0,0
1935-06-10,1,0,0,0
1935-06-16,1,0,0,0
1935-06-20,1,0,0,0
1935-06-24,1,0,0,0
1935-06-28,1,0,0,0
1935-06-29,1,0,0,0
1935-08-05,0,0,0,1
1935-08-06,1,0,0,0
1935-08-13,0,0,0,1
1935-08-15,1,0,0,0
1935-09-08,1,0,0,0
1935-09-12,0,0,0,1
1935-09-14,1,0,0,0
1935-10-06,0,0,0,1
1935-11-01,1,0,0,0
1935-11-02,1,0,0,0
1935-12-08,1,0,0,0
1935-12-23,0,0,0,1
1935-12-25,1,0,0,0
1935-12-26,1,0,1,0
1935-12-27,0,0,1,0
1935-12-28,1,0,1,0
1935-12-29,0,0,1,0
1935-12-30,0,0,1,0
1935-12-31,0,0,1,0
1936-01-01,1,0,0,0
1936-01-02,0,0,0,1
1936-01-06,1,0,0,0
1936-01-17,0,0,0,1
1936-01-24,0,0,0,1
1936-02-02,1,0,0,0
1936-02-07,0,0,0,1
1936-02-26,1,0,0,0
1936-03-03,0,0,1,0
1936-03-04,0,0,1,0
1936-03-05,0,0,1,0
1936-03-06,0,0,1,0
1936-03-07,0,0,1,0
1936-03-08,0,0,1,0
1936-03-19,1,0,0,0
1936-03-25,1,0,0,0
1936-04-05,1,0,0,1
1936-04-09,1,0,0,0
1936-04-10,1,0,0,0
1936-04-12,1,0,0,0
1936-04-13,1,0,0,0
1936-04-19,1,0,0,0
1936-05-21,1,0,0,0
1936-05-31,1,0,0,0
1936-06-01,1,0,0,0
1936-06-07,1,0,0,0
1936-06-11,1,0,0,0
1936-06-19,1,0,0,0
1936-06-23,0,0,0,1
1936-06-24,1,0,0,0
1936-06-29,1,0,0,0
1936-08-06,1,0,0,0
1936-08-15,1,0,0,0
1936-08-23,0,0,0,1
1936-08-31,0,0,0,1
1936-09-08,1,0,0,0
1936-09-14,1,0,0,0
1936-09-30,0,0,0,1
1936-10-23,0,0,0,1
1936-11-01,1,0,0,0
1936-11-02,1,0,0,0
1936-12-08,1,0,0,0
1936-12-14,0,0,1,0
1936-12-15,0,0,1,0
1936-12-16,0,0,1,0
1936-12-17,0,0,1,0
1936-12-19,0,0,1,0
1936-12-22,0,0,0,1
1936-12-25,1,0,0,0
1936-12-26,1,0,0,0
1936-12-28,1,0,0,0
1937-01-01,1,0,0,0
1937-01-06,1,0,0,0
1937-01-20,0,0,0,1
1937-02-02,1,0,0,0
1937-02-04,0,0,0,1
1937-02-10,1,0,0,0
1937-02-11,0,0,0,1
1937-02-20,0,0,1,0
1937-02-21,0,0,1,0
1937-02-22,0,0,1,0
1937-02-23,0,0,1,0
1937-02-25,0,0,0,1
1937-03-19,1,0,0,0
1937-03-21,1,0,0,0
1937-03-25,1,0,0,0
1937-03-26,1,0,0,0
1937-03-28,1,0,0,0
1937-03-29,1,0,0,0
1937-04-04,1,0,0,0
1937-04-05,0,0,0,1
1937-05-06,1,0,0,0
1937-05-16,1,0,0,0
1937-05-17,1,0,0,0
1937-05-23,1,0,0,0
1937-05-27,1,0,0,0
1937-06-04,1,0,0,0
1937-06-13,0,0,0,1
1937-06-24,1,0,0,0
1937-06-29,1,0,0,0
1937-08-06,1,0,0,0
1937-08-12,0,0,0,1
1937-08-15,1,0,0,0
1937-08-20,0,0,0,1
1937-09-08,1,0,0,0
1937-09-14,1,0,0,0
1937-09-19,0,0,0,1
1937-10-12,0,0,0,1
1937-11-01,1,0,0,0
1937-11-02,1,0,0,0
1937-12-04,0,0,1,0
1937-12-05,0,0,1,0
1937-12-06,0,0,1,0
1937-12-07,0,0,1,0
1937-12-08,1,0,0,0
1937-12-22,0,0,0,1
1937-12-25,1,0,0,0
1937-12-26,1,0,0,0
1937-12-28,1,0,0,0
1938-01-01,1,0,0,0
1938-01-06,1,0,0,0
1938-01-09,0,0,0,1
1938-01-24,0,0,0,1
1938-01-31,0,0,0,1
1938-02-02,1,0,0,0
1938-02-09,0,0,1,0
1938-02-10,0,0,1,0
1938-02-11,0,0,1,0
1938-02-12,0,0,1,0
1938-02-13,0,0,1,0
1938-02-14,0,0,1,1
1938-03-02,1,0,0,0
1938-03-19,1,0,0,0
1938-03-25,1,0,0,0
1938-04-05,0,0,0,1
1938-04-10,1,0,0,0
1938-04-14,1,0,0,0
1938-04-15,1,0,0,0
1938-04-17,1,0,0,0
1938-04-18,1,0,0,0
1938-04-24,1,0,0,0
1938-05-26,1,0,0,0
1938-06-02,0,0,0,1
1938-06-05,1,0,0,0
1938-06-06,1,0,0,0
1938-06-12,1,0,0,0
1938-06-16,1,0,0,0
1938-06-24,1,0,0,0
1938-06-29,1,0,0,0
1938-08-02,0,0,0,1
1938-08-06,1,0,0,0
1938-08-10,0,0,0,1
1938-08-15,1,0,0,0
1938-09-08,1,0,0,0
1938-09-14,1,0,0,0
1938-10-08,0,0,0,1
1938-10-31,0,0,0,1
1938-11-01,1,0,0,0
1938-11-02,1,0,0,0
1938-11-22,0,0,1,0
1938-11-23,0,0,1,0
1938-11-24,0,0,1,0
1938-11-25,0,0,1,0
1938-11-26,0,0,1,0
1938-11-27,0,0,1,0
1938-12-08,1,0,0,0
1938-12-22,0,0,0,1
1938-12-25,1,0,0,0
1938-12-26,1,0,0,0
1938-12-28,1,0,0,0
1939-01-01,1,0,0,0
1939-01-06,1,0,0,0
1939-01-27,0,0,0,1
1939-01-29,0,0,1,0
1939-01-30,0,0,1,0
1939-01-31,0,0,1,0
1939-02-01,0,0,1,0
1939-02-02,1,0,0,0
1939-02-11,0,0,0,1
1939-02-19,0,0,0,1
1939-02-22,1,0,0,0
1939-03-05,0,0,0,1
1939-03-19,1,0,0,0
1939-03-25,1,0,0,0
1939-04-02,1,0,0,0
1939-04-06,1,0,0,1
1939-04-07,1,0,0,0
1939-04-09,1,0,0,0
1939-04-10,1,0,0,0
1939-04-16,1,0,0,0
1939-05-18,1,0,0,0
1939-05-28,1,0,0,0
1939-05-29,1,0,0,0
1939-06-04,1,0,0,0
1939-06-08,1,0,0,0
1939-06-16,1,0,0,0
1939-06-21,0,0,0,1
1939-06-24,1,0,0,0
1939-06-29,1,0,0,0
1939-08-06,1,0,0,0
1939-08-15,1,0,0,0
1939-08-21,0,0,0,1
1939-08-29,0,0,0,1
1939-09-08,1,0,0,0
1939-09-14,1,0,0,0
1939-09-27,0,0,0,1
1939-10-21,0,0,0,1
1939-11-01,1,0,0,0
1939-11-02,1,0,0,0
1939-11-12,0,0,1,0
1939-11-13,0,0,1,0
1939-11-14,0,0,1,0
1939-11-15,0,0,1,0
1939-12-08,1,0,0,0
1939-12-23,0,0,0,1
1939-12-25,1,0,0,0
1939-12-26,1,0,0,0
1939-12-28,1,0,0,0
1940-01-01,1,0,0,0
1940-01-06,1,0,0,0
1940-01-16,0,0,0,1
1940-01-19,0,0,1,0
1940-01-20,0,0,1,0
1940-01-21,0,0,1,0
1940-01-22,0,0,1,0
1940-01-23,0,0,1,0
1940-01-31,0,0,0,1
1940-02-02,1,0,0,0
1940-02-07,1,0,0,0
1940-02-08,0,0,0,1
1940-02-22,0,0,0,1
1940-03-17,1,0,0,0
1940-03-19,1,0,0,0
1940-03-21,1,0,0,0
1940-03-22,1,0,0,0
1940-03-24,1,0,0,0
1940-03-25,1,0,0,0
1940-03-31,1,0,0,0
1940-04-05,0,0,0,1
1940-05-02,1,0,0,0
1940-05-12,1,0,0,0
1940-05-13,1,0,0,0
1940-05-19,1,0,0,0
1940-05-23,1,0,0,0
1940-05-31,1,0,0,0
1940-06-10,0,0,0,1
1940-06-24,1,0,0,0
1940-06-29,1,0,0,0
1940-08-06,1,0,0,0
1940-08-10,0,0,0,1
1940-08-15,1,0,0,0
1940-08-18,0,0,0,1
1940-09-08,1,0,0,0
1940-09-14,1,0,0,0
1940-09-16,0,0,0,1
1940-10-09,0,0,0,1
1940-11-01,1,0,1,0
1940-11-02,1,0,1,0
1940-11-03,0,0,1,0
1940-11-04,0,0,1,0
1940-11-05,0,0,1,0
1940-12-08,1,0,0,0
1940-12-22,0,0,0,1
1940-12-25,1,0,0,0
1940-12-26,1,0,0,0
1940-12-28,1,0,0,0
1941-01-01,1,0,0,0
1941-01-05,0,0,0,1
1941-01-06,1,0,0,0
1941-01-07,0,0,1,0
1941-01-08,0,0,1,0
1941-01-09,0,0,1,0
1941-01-10,0,0,1,0
1941-01-11,0,0,1,0
1941-01-12,0,0,1,0
1941-01-20,0,0,0,1
1941-01-27,0,0,0,1
1941-02-02,1,0,0,0
1941-02-10,0,0,0,1
1941-02-26,1,0,0,0
1941-03-19,1,0,0,0
1941-03-25,1,0,0,0
1941-04-05,0,0,0,1
1941-04-06,1,0,0,0
1941-04-10,1,0,0,0
1941-04-11,1,0,0,0
1941-04-13,1,0,0,0
1941-04-14,1,0,0,0
1941-04-20,1,0,0,0
1941-05-22,1,0,0,0
1941-05-30,0,0,0,1
1941-06-01,1,0,0,0
1941-06-02,1,0,0,0
1941-06-08,1,0,0,0
1941-06-12,1,0,0,0
1941-06-20,1,0,0,0
1941-06-24,1,0,0,0
1941-06-29,1,0,0,0
1941-08-06,1,0,0,0
1941-08-15,1,0,0,0
1941-08-29,0,0,0,1
1941-09-06,0,0,0,1
1941-09-08,1,0,0,0
1941-09-14,1,0,0,0
1941-10-05,0,0,0,1
1941-10-20,0,0,1,0
1941-10-21,0,0,1,0
1941-10-22,0,0,1,0
1941-10-23,0,0,1,0
1941-10-25,0,0,1,0
1941-10-28,0,0,0,1
1941-11-01,1,0,0,0
1941-11-02,1,0,0,0
1941-12-08,1,0,0,0
1941-12-22,0,0,0,1
